N,R,T,M,A,$\langle d \rangle$,S_am,max,$s_a$,$s_g$
533808,0.6971493591881855,0.037422074160105456,0.574011194145459,0.08212112101211762,4.475102040816327,9800,200,1.1484603226813637,2.173825201289697
533949,0.6973723820997235,0.03476511364563966,0.570880761014636,0.1331291302671235,4.523131313131313,9900,153,0.6000439130138494,0.8578187285733092
535789,0.4020532443079536,0.037915568236318795,0.5766082400099616,0.10558584538253021,4.5904040404040405,9900,207,1.1882581147028053,2.1415435067095205
533856,0.6971275806838451,0.03705539724289491,0.5732763644803389,0.08348781406571881,4.506666666666667,9900,189,1.1414986558348934,2.1339489630744297
535837,0.4020007277879932,0.037678497605325635,0.5766610454933357,0.10543565714704865,4.593979591836734,9800,230,1.2005001863188995,2.0933071777569667
533872,0.6973699010042923,0.035021746893954896,0.5732682079951348,0.1330736204119982,4.51989898989899,9900,157,0.603528641220449,0.8868330621173894
536031,0.4021545557047276,0.035601644754073125,0.5771367077246105,0.14546653152291766,4.498866213151928,9702,146,0.6273341912147736,0.9224226408097758
536084,0.40223670753122737,0.03560596800368837,0.5752702661124967,0.14563252114820008,4.519377447948877,9702,184,0.6333306483004172,0.8916184832331847
537307,0.18145491436085603,0.00026931564135938043,0.3817198495946261,0.20344214780783498,4.278333333333333,9600,84,-0.1287579023966759,0.3385141868290846
537383,0.18150288220585925,0.0002695552957758549,0.38175461607107863,0.20335570507720213,4.345858585858585,9900,90,-0.12885296285488004,0.36934630215122033
534653,0.5929503808481487,0.00023544058724569506,0.38465859987041856,0.20291193211366634,4.359925788497217,9702,86,-0.10240347029547688,0.3503753831144274
537452,0.18139950322955922,0.00026736002656381843,0.3818088180703778,0.20314852534444713,4.323571428571428,9800,81,-0.12809656089529553,0.3270836303190555
534746,0.5931415630349862,0.00023773672186862255,0.3847178636528763,0.20318822781990437,4.389045090076018,9603,87,-0.10652107589240158,0.35768225086956773
537390,0.18135828947767427,0.0002679832485158652,0.3816382438860715,0.20297583511666195,4.385178313749742,9702,87,-0.1267729004559192,0.33326917661395766
534767,0.5930078595589715,0.00023789358814379886,0.3846778445790767,0.20328734233785756,4.3391919191919195,9900,89,-0.10536421809976917,0.3408562377665029
534748,0.5930449381518045,0.00023804070313346144,0.38474123522028914,0.20307409103322585,4.3444,10000,86,-0.10471435733728776,0.35452042677702117
534140,0.66802019611681,0.03479173734153659,0.5734584747149859,0.13558192862604299,4.592323232323232,9900,156,0.5992162417599031,0.9081950138410644
534208,0.6680765721185522,0.033643337452643175,0.572551285861786,0.1596969158612589,4.5224242424242425,9900,147,0.37708829124472737,0.3271527051765276
537571,0.14160990012212504,0.03692673707761964,0.5788732267995185,0.14258758852523384,4.571428571428571,9604,156,0.6423611233423573,0.8451439182705537
534088,0.6679423172879972,0.03498325546112829,0.5733005426769124,0.1350301332935806,4.6729,10000,186,0.6017649773390861,0.8847043905851529
537560,0.1414353964101306,0.036879118892118756,0.5776072012006693,0.1418395794284988,4.611626468769326,9702,198,0.6483606142531487,0.8635260991003504
534211,0.6682819516848016,0.03354970873882295,0.5732952392853938,0.1600810942476208,4.566969696969697,9900,136,0.3794375077512636,0.33611872080700833
537612,0.14147702367792073,0.03588333175130478,0.5774418858197243,0.1589074179874933,4.5946,10000,142,0.42086918722746763,0.3328345274364776
537786,0.1418307176155019,0.03620480014523909,0.5786674164010777,0.1580701058383306,4.635757575757576,9900,164,0.41696251953054964,0.3322974405605633
535919,0.4190466804321517,0.00025099121224334117,0.3834504247733225,0.20299868564587573,4.304948453608247,9700,89,-0.11677864304225914,0.3751325672518251
535840,0.4189455068740127,0.00025130828510813637,0.3834754630270788,0.20314612628692338,4.40737269603249,9603,84,-0.11622417308871232,0.34871919687322195
536280,0.356030164606898,0.0002561832063196713,0.3829505407119496,0.2028397712150727,4.341540404040404,9504,86,-0.11874430544348571,0.3605026733814085
535864,0.43496332113920877,0.03447960523200482,0.5746706694158641,0.1570665798243329,4.539064110492682,9702,151,0.4814168201897707,0.5116285458886429
536264,0.37293331642512745,0.03493991777770092,0.5762164885666321,0.15733858458763691,4.531919191919192,9900,180,0.48321657838160936,0.5491131762536137
535703,0.4345551809407763,0.0365667226530806,0.5751674486763959,0.11757049506935814,4.5891919191919195,9900,204,0.9716641752920795,1.6609849562668184
536343,0.35586723934024916,0.00025482113939304503,0.3830814577850895,0.20322433441922882,4.295656565656565,9900,89,-0.11980176906891783,0.34281567236450033
536100,0.37298169778603585,0.03681956380461562,0.5759086034305402,0.12094440710104275,4.522,10000,171,0.9677299806770059,1.5878601695620798
532906,0.8551981706056354,0.036259426282219974,0.5709768893612908,0.10143313476745222,4.461,10000,159,0.7606395784446958,1.343442008216709
532946,0.8550985132724822,0.034460530016185126,0.5711364250456838,0.13672651719654283,4.461010101010101,9900,162,0.47550869527740103,0.6452122568362907
537650,0.11640844895697505,0.03857774857732675,0.5777890348854657,0.12226415050364654,4.499393939393939,9900,208,0.9770749114217576,1.5782832401362505
533102,0.8318586437229664,0.0360951415841119,0.5724401810392479,0.10368008023684189,4.505979381443299,9700,181,0.7622800345181546,1.3189873024443053
537764,0.11632822687136622,0.0367406227327476,0.5787652753280791,0.14632110541768867,4.594361455922575,9506,180,0.5789805951484125,0.679068905239809
536655,0.28589180218501803,0.037507408300177535,0.5771623204957175,0.12338965275468922,4.572886297376093,9604,194,0.9558999560197696,1.5517273231191535
533157,0.8436545984347045,0.0002246005405454326,0.3865340533240122,0.20284500860748805,4.3153125,9600,92,-0.09179732701761216,0.36623261296336507
537721,0.11626358055151995,0.038508672973839454,0.5795539014349133,0.12117239693493463,4.630510204081633,9800,211,0.972676984209682,1.5594173082956173
533350,0.8204217586555771,0.0002264934092793408,0.3863312531320417,0.20295517196849275,4.3679,10000,85,-0.09104238139842687,0.3570855937946618
536726,0.28602840027236914,0.03759609937459578,0.5769320862317916,0.12345736637362771,4.576267727782879,9801,190,0.9618482774594261,1.5050823103016215
533119,0.8436508767915577,0.00022454841211480038,0.3865303208319946,0.2026693856722243,4.3687,10000,82,-0.08643133771636786,0.35172509219505926
537658,0.1163420107348729,0.036633755048036884,0.5775367071931402,0.1468085398641716,4.579479166666666,9600,159,0.5789086669058666,0.7153547329090049
533074,0.8317734594464952,0.03426081535825603,0.5706715684194713,0.13699910261560458,4.4965,10000,149,0.48145874435956465,0.6638209028832844
536734,0.2860256434996678,0.03573772832169704,0.5755278079323428,0.15142136010059956,4.596632653061224,9800,161,0.5606086493719412,0.7028861325606962
536692,0.2855827679651985,0.03570249033869446,0.5759870589612395,0.1517064190336729,4.503163265306123,9800,163,0.5642188809474407,0.7143884436489011
533326,0.8203987396035209,0.0002270615272102828,0.38642263194731435,0.2029558066987553,4.354343434343434,9900,85,-0.09100391253585127,0.3158491998323399
534949,0.5671002610663748,0.0002368569758537765,0.3844640936082575,0.20345794935835199,4.3366,10000,87,-0.10554333613462744,0.3423906074898558
536429,0.3185639695321481,0.036243375146240375,0.5755449417753178,0.13937780588595555,4.544545454545455,9900,170,0.725789370199586,1.0389950575132294
536476,0.3184086253904279,0.035639331707101804,0.5757406110081362,0.14689564601868996,4.498163265306123,9800,173,0.6267514401390648,0.8081908866418515
534953,0.5671351342410467,0.00023632474903086752,0.3844693344276237,0.20288503071794273,4.3547,10000,83,-0.10771556944611116,0.353816963030549
532904,0.855315057768172,0.035833813825667936,0.5719329198076428,0.1154366702776507,4.491,10000,147,0.6379934404562839,1.0794379140058108
533844,0.7391895915289889,0.00022915389472586017,0.3857935081047668,0.20372992516330046,4.330680542801755,9801,85,-0.09852100946223286,0.368553961114511
536663,0.3003142720879521,0.00025811762283669794,0.3824842686658951,0.20314016719036512,4.347346938775511,9800,79,-0.1218176770965117,0.3174187250222235
535021,0.5670527067372768,0.00023663993927506554,0.38445056237700787,0.20362900293622957,4.435,9800,85,-0.1061032057912771,0.3399435882869751
533832,0.7394091684746501,0.00022746371533277212,0.38573766651669855,0.2034420390107622,4.3182,10000,79,-0.09734148458022002,0.3214991563459059
533134,0.8436526686938135,0.00022020926334940423,0.3865133826920961,0.20288800465086398,4.3433,10000,86,-0.09077159539486838,0.3411909181171499
534983,0.5672802783237719,0.00023799998678778776,0.38449349871515587,0.203388154841726,4.338453276047261,9310,80,-0.10938684066171565,0.3494497817599279
536662,0.3003378424945485,0.0002577458482544918,0.3826339334975254,0.20318536860411196,4.358585858585859,9900,82,-0.1193118213533485,0.32806974412618234
533882,0.7392665054873561,0.000231680671262659,0.38579193769697034,0.20302749946440074,4.405353535353536,9900,87,-0.0968361001058632,0.3619511951993688
532916,0.855234560005293,0.03501592012043545,0.5705960421371206,0.12788013725299296,4.49060606060606,9900,154,0.5421811960050468,0.833270819939491
533792,0.7395340502780205,0.00023071263635065378,0.3857733975862077,0.20260851613928935,4.295714285714285,9800,83,-0.0968485825884908,0.3352274411277673
537552,0.1162004504566594,0.03816467974144057,0.5773942822300083,0.12255351073067337,4.602083333333334,9600,189,0.9676376439829181,1.5464898511423588
533122,0.8436528065324486,0.0002246304243675947,0.3864882901109235,0.20319940560401076,4.369090909090909,9900,91,-0.0902928215171482,0.34357706775376295
536368,0.3477617762437869,0.03447933433705991,0.5752608679152403,0.16438980004531792,4.579090909090909,9900,154,0.40257043105769486,0.3060613787406519
537686,0.11627777793093182,0.03686909872309406,0.5791227387934862,0.14671405218794514,4.562323232323232,9900,170,0.5711065671163331,0.7084729544492854
