N,R,T,M,A,S,S_am,max,skew_a,skew_g
551055,0.17016029093736584,3.8125378828717736e-05,0.6734288387608186,0.47866050484224676,10.704394861392833,7395,74,3.8562112888494813
508526,0.9520074840235536,2.105327690613754e-05,0.7367565676682103,0.48016432546742593,11.257263784031114,8742,77,3.8317747037022984
524003,0.7687056041081134,2.518806851269781e-05,0.7141928603570852,0.4786125825395987,11.191894127377997,8463,74,3.850367563309566
551203,0.1700347472522132,4.1095110532541594e-05,0.6738067424310484,0.47921115805585646,10.684119830328738,7544,76,3.852116482440571
512324,0.910454954115808,2.225460345362018e-05,0.7187106162609339,0.47907768913608684,10.646293152235428,8835,75,3.836132323840236
523405,0.7684172586118918,2.3883420134538472e-05,0.7135871258481832,0.478007772409124,10.949197860962567,7480,73,3.8435918128480324
551140,0.17075804087054422,3.928438602138454e-05,0.6734046179689264,0.47740302549016683,11.191220850480109,7290,77,3.861869948053833
508259,0.9521054890938986,2.0668532973365216e-05,0.7370660588969995,0.47912059002251445,10.960323886639676,8645,75,3.8405039014982334
545444,0.34988377084632644,3.1437648489622e-05,0.6853236977794767,0.4790755284015563,10.751337613697164,7476,74,3.8454744104435714
542565,0.4221386164275937,3.100737788202451e-05,0.6974615577725293,0.4787363365523474,10.800624219725343,8010,74,3.8446727013648228
512592,0.9103043016936249,2.0403315336547172e-05,0.7378067239042481,0.4795295982701341,11.23933232931727,7968,73,3.8361891061345417
545427,0.35009274033516113,3.5606301366912244e-05,0.7015428615963014,0.47936546914299044,10.781124497991968,6972,73,3.8484749570872454
512452,0.9104671035046937,2.315450196718321e-05,0.718040683176379,0.4805633012476464,10.625807182508213,8827,74,3.8308577470866423
551031,0.1703781699780501,3.58474974194817e-05,0.6738794504888337,0.4790134343652352,10.738929279576999,7565,76,3.8596698928018354
510490,0.9296736674145291,2.0191355636188345e-05,0.7177118531731018,0.4778326314460772,10.410121552127162,8556,75,3.8414513244670605
540933,0.4624106007467824,3.296860120429855e-05,0.6935770069494033,0.47885114886837327,10.678579966531197,8366,75,3.848350956977382
542558,0.42247879931639437,3.280500852446502e-05,0.6923377356477103,0.477868288991532,10.530917874396135,8280,74,3.8555730540234467
545353,0.34952900869086284,3.301492893315644e-05,0.6858621598116847,0.47873793001610854,10.963492063492064,7560,74,3.855988899915251
541037,0.4625102257356455,3.0500417578444302e-05,0.6995455486774712,0.47871152206711254,11.080794205794206,8008,74,3.85487719166378
551190,0.17014895150773915,3.8025007714626134e-05,0.6763559992387779,0.4781307403767697,10.849095607235142,7740,73,3.8532537685613626
510374,0.9298388991033751,2.247339236048134e-05,0.740783550457033,0.4785154487729121,10.814085144927537,8832,75,3.8439151638156046
