N,R,T,M,A,S,S_am,max,skew_a,skew_g
510575,0.24740469214808172,0.024724916941568083,0.7350385868060186,0.4275296901876289,10.237627237627237,5698,92,3.621997637951908,1.4156501647904804
552948,0.0706569023759954,0.0011263674919862712,0.6696956061589442,0.47296961457528713,10.507314524555904,7656,102,4.037267688657562,0.9823626141706193
525719,0.2507214792343712,0.016305180014628932,0.7162938034854626,0.4494547823833445,10.638706725636725,6557,94,3.7634351156753123,1.1677283650804846
526634,0.04250067247899492,0.027522668050578892,0.719040622837483,0.3904824696698216,11.078220574606117,5395,141,4.039498001631651,1.7166930604770225
535712,0.01523703014868706,0.024414198983974986,0.6925775484716169,0.43383563124043023,11.214963119072708,5694,87,3.5426959098127866,1.292652381619276
508731,0.24948117578626855,0.02535189818061547,0.7356770502445787,0.41972446755094217,10.413006756756756,5920,99,3.7530126368685064,1.3893760194912892
535902,0.07135249488164878,0.02049670021856022,0.6896503329634304,0.4475991037240979,11.015686274509804,6630,85,3.598927032873647,1.14683269387974
551733,0.08473158849241272,0.0028942345504476517,0.6718152565171115,0.47236271185709355,11.123318074628935,7209,89,4.0058120698894655,0.9902152939351424
521256,0.11276016552936437,0.02600429315491573,0.7242713208315887,0.4037158669347377,10.102256944444445,5760,139,3.962741692840797,1.519289809156691
531416,0.17375687470462836,0.017392996990465835,0.7025279240549418,0.45116777095596067,10.581354859132636,6318,93,3.7202473006970913,1.0310051200863748
523715,0.19700837532552018,0.020728746097736887,0.7175525933948386,0.44578111749464655,10.470548523206752,5925,87,3.554635958231252,1.098258331462219
516371,0.1799065944940127,0.025656764481318196,0.7385689367957231,0.4247094865855156,10.918486862931307,6318,94,3.6506208018364643,1.339689251341205
527330,0.08092503400083463,0.026249156971396796,0.71510225138638,0.4311690296453456,11.076017441860465,6880,116,3.5228717000081584,1.3430148076945134
528451,0.042764740775122594,0.028088382603749552,0.7149036178849377,0.4178503827175742,11.175804032661222,6001,118,3.6122008918285253,1.5272896542885903
522924,0.2591663444890481,0.0174989300030182,0.7269589834926448,0.44785944745613215,10.78054054054054,5550,94,3.683661818276313,1.2367356459742642
524299,0.1575569893875156,0.022616064503593918,0.7128821249734935,0.4428831520057075,10.82681272822118,5751,85,3.520725789106479,1.142828463114636
535757,0.01515390942500233,0.024426872308643346,0.6899378359417522,0.43325926669310183,11.291851616994293,6308,97,3.552758370383337,1.3677345523243958
545367,0.14523150799290746,0.00839726823091761,0.689899378256023,0.4651369123104075,10.712544294826364,7055,107,3.960175345821604,1.0476455679445424
517063,0.1620794745457622,0.02568164026122471,0.7297014651837622,0.41289819320581966,10.654475308641976,6480,130,3.8827560674722212,1.475838786080351
522541,0.15862561514339527,0.0224783941548238,0.7253593047881145,0.42805977390118205,10.75485294117647,6800,112,3.8254104420986,1.3405786644822741
528785,0.17994359729954656,0.018721388242347085,0.7118046409375858,0.4485097719738104,10.789029535864978,6399,89,3.68981683309988,1.0709073550203112
535694,0.09623701007918344,0.01916459568680829,0.701544951720468,0.44864255160785216,10.762424817980374,6318,85,3.6817829832676026,1.1625949474358586
547068,0.10184381514800003,0.008564371994929815,0.6786114243754192,0.464212990726968,11.194987938890378,7462,91,3.958435600780166,1.041427660128933
522692,0.19939115771022747,0.02133048148806463,0.7277857040745346,0.44439826108728564,10.716975308641976,6480,84,3.542752495293849,1.1186898046098857
519439,0.16068345537893672,0.025613003452650544,0.7357302382915983,0.432897019628436,10.669287548138639,6232,80,3.535672555197147,1.268603179492938
522289,0.2597077063575235,0.017519553791326442,0.7241592225026054,0.445566727475445,10.69473241804427,7138,93,3.738467999157191,1.1598454389990356
524012,0.11184226321394317,0.02623657071358019,0.7180486661165375,0.42590669649619656,10.391162790697674,6450,99,3.605682279113397,1.2684625439127486
515134,0.27615637460139825,0.020547921705211216,0.7311467100976113,0.4414885596541772,10.837140751658069,5428,88,3.515615121059375,1.0143190187104665
