N, R, T,M, A, S,S_am, max, skew 
575237, 0.1971467103871377, 0.0046912785171358716,0.6240048813265272, 0.6327663075625797, 7.663043478260869, 8924, 75, 2.1795764749947004 
575252, 0.19727522741696638, 0.004713679143785937,0.624029871189678, 0.6320347179867493, 7.864535610162433, 9604, 79, 2.18171615916487 
574200, 0.3646863761370848, 0.005657636814218904,0.6347643419058515, 0.631890788532886, 7.703774587985114, 9405, 79, 2.1706917403202444 
575348, 0.19710281362386292, 0.004684985985198755,0.6288375748817926, 0.6321277268976254, 7.632577319587629, 9700, 77, 2.1849255163808885 
574230, 0.3648460968902052, 0.005662393101421319,0.6341799084380295, 0.6322367751073583, 7.642544773011245, 9604, 73, 2.1687609846094906 
575252, 0.19770097313306537, 0.004717832392076209,0.6276422310991063, 0.6319611273539919, 7.996310763888889, 9216, 78, 2.1805038452718883 
634972,0.948846034870571,0.2821628238470754,0.7825297951088996,0.5237213909397094,8.245587745587745,6006,132,3.4299038750073234,1.749811616882737
515031,0.9379347142767769,0.23627669623892678,0.7476889004126105,0.48883695322032594,8.516573348264277,8930,148,3.029694891479579,1.6833067840147464
501915,0.9999939348659743,0.2634835560052608,0.7618906725243281,0.4889491611147382,8.324337121212121,8448,160,3.274285468215528,1.6006509625645533
498992,0.9999506824723863,0.2957239523137854,0.7585542139064385,0.4965599215119032,8.44074582475406,8742,165,3.2642268713941074,1.7720433372778983
501300,0.9999939345917401,0.264525350544088,0.761399912396398,0.48452313611431147,8.35680529300567,8464,165,3.2804248312951687,1.7130489525806827
506276,0.9999128069148763,0.2931005372172417,0.7571081739953806,0.49607117763363456,8.707923655292076,8645,146,3.3222364889992178,1.8502134830369867
507010,0.9999101101001002,0.29298162847549325,0.7565897513308326,0.49710266052903446,8.345670628183361,8835,139,3.255279916865694,1.8417319817054039
562834,0.9999143219801142,0.01654828093913319,0.6547204033094685,0.631849186169321,7.5582,10000,78,2.1778651799203126,0.6715029805143818
501043,0.9999925561904237,0.26446532247890336,0.7602104891346294,0.4830525826261662,8.326780758556891,8648,134,3.2406319464658093,1.6798756486189719
533253,0.735937241474924,0.21366630142826082,0.7416567164137671,0.46850531610107987,8.070426065162907,7980,168,3.275236473346906,1.6524852540607438
562942,0.9999190818701079,0.01654258688104962,0.6553121497337983,0.6310045700724201,7.6454545454545455,9900,78,2.1761082067657713,0.6969372078434931
507188,0.9999103611080897,0.2938177155418143,0.760457174539885,0.5023631423192567,8.45934065934066,8645,152,3.2990467377478763,1.716579573376848
501408,0.9999920041622471,0.2653657076485652,0.7615870856663068,0.48507052001320344,8.24074702886248,8835,165,3.2296136554264634,1.7228450411488665
502133,0.9999928330192726,0.26392310079491044,0.761524149323397,0.4860206973997789,8.33475997686524,8645,143,3.2413775196886268,1.926826003340439
