N,R,T,M,A,$\langle d \rangle$,S_am,max,$s_a$,$s_g$
578275,0.03411052414884377,6.219487366157996e-05,0.22470576303889653,0.06638503922337995,5.3451,10000,42,0.25182671172637217,0.8066742147352436
578283,0.03151940051548853,6.122230292163838e-05,0.2292053818160552,0.06685134594845957,5.361212121212121,9900,41,0.2493810054837262,0.803573246017318
578164,0.035960036086778634,0.01270270516378664,0.8913142272588325,0.02106427472965622,8.5434,10000,201,7.1944721996987395,2.17377220542355
578031,0.41226460023825534,0.010773039324368992,0.9144648315808287,-0.00634577028279395,7.55463728191001,9801,201,7.596913978386558,1.1653442664453597
578108,0.6524319210530731,4.375540177006564e-05,0.22449199147673443,0.06647964143054834,5.3751,10000,44,0.25822332750204224,0.8230719160205882
577998,0.8710243559942643,3.921856793926418e-05,0.24147824503546841,0.06667923768274257,5.4014,10000,41,0.2623690903107932,0.8529412472626012
578108,0.6118820494089435,4.5096998802370025e-05,0.2240863710316611,0.06600088675568527,5.3726,10000,41,0.2589768776326582,0.8651212539077932
578086,0.36428647946112475,0.011006859631031013,0.9091467139695161,-0.0023435806184866578,7.693,10000,201,7.574468995608015,2.9254667550137516
578073,0.43774604768462533,0.01064686949173713,0.9162296862764356,-0.007705264236970633,7.3718,10000,201,7.625232482372255,0.8022785279397918
578202,0.3244382091355306,5.344916143745653e-05,0.2053464485967258,0.06640738910816542,5.413434343434344,9900,39,0.25308293261784476,0.8350899555272913
578289,0.03165517766543323,6.163687566049305e-05,0.22495326043766523,0.06664654515924998,5.376868686868687,9900,43,0.25368182320675586,0.8206830594903933
578271,0.03416653867648255,6.0514198400942306e-05,0.22721591805291003,0.06699332361322737,5.414040404040404,9900,41,0.2561929138992189,0.8118969398824815
578278,0.02715491372601152,6.0480358438603096e-05,0.22559923921170705,0.06670577257256463,5.361616161616162,9900,43,0.24859988526965368,0.7964558073947228
578099,0.6522878836962877,4.231233806804276e-05,0.2240460458746771,0.06612391907632477,5.3468,10000,41,0.2593943367318188,0.7888717557551642
578042,0.412063515827976,0.010791980130515853,0.9131337549714621,-0.005741864787688236,7.2729,10000,201,7.600420446071243,1.98622758190368
577976,0.87135244108472,3.459938115090173e-05,0.23901900024551065,0.0667432386267237,5.367,10000,41,0.2662076257427082,0.7930437139791142
578134,0.6119827206798151,4.4054028028126134e-05,0.22204860671223373,0.06645221497952324,5.3569,10000,42,0.255719857287417,0.8272847700518121
578214,0.32485173574049525,5.177109194018776e-05,0.20139613527037373,0.06620600747021109,5.3161,10000,44,0.2560834099289003,0.8317195565234151
578198,0.4335209518855858,4.876858498115639e-05,0.2122474841985623,0.06667708852397602,5.3347,10000,39,0.25336902649122217,0.8164789475544406
578139,0.6117829269268545,4.475230045781527e-05,0.22276764755887826,0.06667462676408915,5.3637,10000,40,0.25219315636762024,0.8178071637242834
578303,0.031587805353388426,6.148652560196329e-05,0.2269552906053151,0.0660050685310058,5.3608,10000,43,0.25209792549915705,0.8127858018237452
578176,0.036106912889665575,0.012698747594673397,0.8946080196548177,0.021609761905102824,8.2432,10000,201,7.235413310002005,1.8781670038705975
578106,0.6528072442013994,4.262454894723601e-05,0.22705383288183548,0.06648019115760333,5.3397,10000,44,0.257645558328156,0.8610464155559074
578044,0.4373859542926617,0.010813193271054972,0.9138339361830141,-0.007936749767114079,7.2264,10000,201,7.590395714928032,1.6256061250523615
577939,0.8699877000357512,3.516268385477474e-05,0.23865621927829547,0.06637572669798678,5.3705,10000,42,0.26464178218423845,0.8348825898169965
578147,0.5541863115466076,4.5112714036783115e-05,0.21504176844692974,0.06682026109030847,5.3802,10000,40,0.253382688169479,0.8170354612547984
578287,0.03176075343411646,6.0152569775211464e-05,0.22419406713706896,0.06696458076505822,5.347,10000,42,0.25154773803175806,0.8252182184864616
578215,0.325015907351455,5.177015460228902e-05,0.2035338688167292,0.066556770062462,5.3118181818181816,9900,43,0.252899603867078,0.830950967090313
577995,0.8698643131960676,3.614909564778293e-05,0.23859035588601424,0.06648104098283167,5.3612,10000,43,0.2606936702956371,0.8340015467655538
578167,0.5544488312452649,4.559963640762683e-05,0.2173885542351167,0.06597949902321941,5.346,10000,42,0.24967285041456977,0.8327738279927194
578192,0.49111421155680374,4.750362931526966e-05,0.21562449325357422,0.06621958952622395,5.3647,10000,40,0.25650048183901203,0.8151172175807002
578243,0.3247051170690721,5.194621854509112e-05,0.20348440114069852,0.06623773558457716,5.3493,10000,40,0.2522548979252243,0.8559901800519641
578199,0.5470146450885972,4.7937926008652453e-05,0.218293263076271,0.06626590963011873,5.34,10000,41,0.25431205536081636,0.807494648620457
578260,0.09230290694747928,5.87887951621024e-05,0.2346861632118926,0.0664338162816649,5.3425252525252525,9900,42,0.25515285664492704,0.8356261709532405
578156,0.4909495236829165,4.7345425086078935e-05,0.21477143580441052,0.06637865090370805,5.345,10000,41,0.25722166883751696,0.8240956056409775
578292,0.003127262683612137,6.293675351901733e-05,0.22787380961940834,0.06651524803332808,5.3706,10000,41,0.25224559898322013,0.8028824876186075
577929,0.8698039104335447,3.810557259180783e-05,0.23927632150928374,0.06589556841725573,5.3494,10000,42,0.25500302159564575,0.8089728908458549
578137,0.5542330333415505,4.530878677925356e-05,0.21961540144064434,0.06663805099505402,5.3355,10000,40,0.25480808416722917,0.8113974699533996
577974,0.8712827455895013,3.8067769069177435e-05,0.23898504173480592,0.06640504351556717,5.3036,10000,44,0.2597775422703231,0.8428339778505928
578076,0.6835168863150314,4.307414296155123e-05,0.22722583206947825,0.06633060536512994,5.435,10000,42,0.26040122787156716,0.839126489875557
578006,0.8019445043166034,3.678372827403334e-05,0.23325399350068765,0.06607825132234166,5.3243,10000,43,0.2539472531163803,0.8071626922045276
578176,0.5056787631372782,4.564452116152696e-05,0.2144519206243804,0.0665834046979815,5.3591,10000,43,0.25233811940935613,0.7975659298405378
578087,0.39742436425447114,0.010819387158945162,0.9144833267612269,-0.004076774282244531,7.3994,10000,201,7.61461915304517,0.8981945598571067
578197,0.010831454351386618,0.012813911934034758,0.8937252254514658,0.0207183987071331,9.0024,10000,201,7.213799743792468,1.778381003326516
577776,0.7415845916166645,0.009236133975055329,0.9305152644469198,-0.025182444657969184,7.486085343228201,9702,201,7.4000054412674885,2.5308473380215344
578185,0.4254060730589482,4.9347410191796044e-05,0.21007423239879255,0.06684007466432525,5.3729,10000,44,0.2522834059901815,0.8328806401465833
578220,0.2714156832933445,5.38830558078783e-05,0.1967170712176174,0.06618211416655717,5.308,10000,41,0.2561539259514184,0.8154351862924086
578271,0.03163839912028797,6.220125377872617e-05,0.22715556474383175,0.06665678852297041,5.383030303030303,9900,40,0.2516664962190062,0.8085325449143127
577933,0.9202461541638541,3.4073008806222045e-05,0.24155404170037367,0.06707233663144344,5.4174,10000,45,0.2628535974282516,0.8076768163869391
578074,0.7401140166675486,4.219534091313478e-05,0.23149678756501002,0.06604681772652844,5.3606,10000,42,0.26421032264985117,0.8495945050577198
577642,0.8027676855545761,0.008700744362655671,0.9321630044269243,-0.018649143371863013,7.4636,10000,201,6.942636383652417,1.1942626928593092
578249,0.27173163620500285,5.502769693524563e-05,0.19870887007946086,0.06691891675480076,5.3447,10000,43,0.25336780166670825,0.8013626431435703
577393,0.921138514634118,0.007716991921618176,0.9347223964240685,-0.010611591161529816,7.6707,10000,201,6.380291368803386,2.2143326640002905
578268,0.031749911912637985,6.282519770059492e-05,0.22880184091801847,0.06618752274731825,5.3446,10000,43,0.25475599903043483,0.8497882763330713
578208,0.4245955402627004,4.988798778880847e-05,0.20773494435735282,0.06617258475878338,5.332121212121212,9900,43,0.25700996168453943,0.8185929246755869
577440,0.9211506468129154,0.007786448762768847,0.9333016612041419,-0.008874775510524973,7.4154,10000,201,6.344480833276264,2.043612403645383
578035,0.4292290000374291,0.010671733422776216,0.9156516266594368,-0.008307114980458049,7.3515,10000,201,7.605619820601134,2.6952288806361713
578192,0.49142835754821573,4.645814391733468e-05,0.21340600954558622,0.06642655503044252,5.364444444444445,9900,43,0.2517493477181688,0.8189985745344163
578159,0.5214810550865451,4.904710673213633e-05,0.2168790673589585,0.06618286264548064,5.359191919191919,9900,40,0.25708899833358034,0.8525447888198842
578195,0.4243030773142454,4.8696964114147223e-05,0.21049541326299584,0.0663838046872577,5.3599,10000,39,0.24972879520801552,0.8224110561973913
577450,0.9211444516577848,0.0077275725101388,0.9341306316959223,-0.010897309464253529,7.6522,10000,201,6.417418038346533,1.0861232259461298
577689,0.8030222031778564,0.008773046093901386,0.9329446003841083,-0.019109432406752724,7.480505050505051,9900,201,6.957352525521335,3.602248493466679
578183,0.49107394304845514,4.824806156543171e-05,0.21305940529671116,0.06591765099596691,5.3724,10000,43,0.255184096889183,0.8101630739356672
578178,0.5221134771727893,4.577072864935988e-05,0.21778750956042517,0.06579245654420124,5.4117,10000,42,0.25573303752139054,0.8038545925337987
577884,0.9202446053750715,3.572867680740864e-05,0.2410314852902712,0.06715174351184423,5.3975,10000,43,0.26516197451640183,0.8174040760669609
577713,0.7882423699565952,0.008909846478831092,0.9336672958166393,-0.021614181909896103,7.525353535353536,9900,201,7.106778000059144,0.9285482150672956
578178,0.42550545367250087,4.914561962145507e-05,0.20901588551948858,0.06661022847325997,5.3744,10000,43,0.2573201378683366,0.8421725070695378
578259,0.16200227413819585,5.6555177704976944e-05,0.1869163504031977,0.06686921430944062,5.3819,10000,42,0.24903095700303787,0.8252541677633577
578180,0.45025716347078404,4.786550721275565e-05,0.21277854818455902,0.06675317730915065,5.3855,10000,41,0.2535446468540295,0.8490273884782736
578205,0.42461903022590375,4.884872026622404e-05,0.20879244043132233,0.06674431986248316,5.3679,10000,42,0.2519965284567865,0.8044370079257901
577930,0.9202430565862888,3.463368146210801e-05,0.23884934945901584,0.06620355907243473,5.3753,10000,39,0.2616899767789703,0.8084310139687114
578184,0.49112118110632563,4.900975915013537e-05,0.21581338685507268,0.0661147339804856,5.3442,10000,41,0.25350179512256343,0.8185505923580014
578193,0.5221119283840067,4.582425371676908e-05,0.21671270919490448,0.06606965186246366,5.3401,10000,42,0.25534523672135584,0.8516247453100015
578067,0.42885470941495796,0.010773529121278427,0.9160166098395642,-0.006947080259985859,7.267171717171717,9900,201,7.6317850355534045,1.409032057441029
577904,0.9202435728492164,3.4631326942482264e-05,0.24491236244189707,0.0676132541842611,5.3844,10000,42,0.26634474042449363,0.7858844153424992
578019,0.7871019451496453,3.931181519797279e-05,0.23485727705644635,0.06668540065955468,5.3326,10000,39,0.2584684902634119,0.8051457511453428
578223,0.41633068705561055,5.0497510543171387e-05,0.20801422053082017,0.06594695993702997,5.357777777777778,9900,40,0.25168765213771144,0.8132175893759028
578185,0.45026568180908855,4.862730073233405e-05,0.21292258499801173,0.06647411084280601,5.3602,10000,40,0.2504661811879101,0.8025379144033242
578270,0.16184533020822175,5.788632251417144e-05,0.1859301264320614,0.0662721657339581,5.3584,10000,42,0.2550710486009415,0.823893129667883
578166,0.42470447174041265,4.9042762707883235e-05,0.21150840041924615,0.06686657135068057,5.3704,10000,41,0.25190969596817075,0.8122805554993575
577862,0.9202448635065352,3.444759918397254e-05,0.24136087773573814,0.06604289802894575,5.3887,10000,40,0.2657700857633441,0.8151001416207261
577919,0.9202430565862888,3.453851646285415e-05,0.24390084365463083,0.06683175013476704,5.3879,10000,42,0.2644609869063455,0.8044252023852538
578185,0.4166515444650806,4.793734014922892e-05,0.20966967517233775,0.06665240420713905,5.3832,10000,39,0.2530370306120166,0.7976898302188841
578167,0.5217608695932752,4.437400945531973e-05,0.21721287214318247,0.06702419071804765,5.3733,10000,41,0.25700343068687187,0.8225322488196177
578200,0.49168519835467006,4.656591050352309e-05,0.21488886154177475,0.06629708793817059,5.374451586572799,9801,41,0.2521570120296043,0.8408170052399918
577723,0.7885252820408906,0.00881749076268243,0.9303424590206734,-0.01788652156800993,7.37030303030303,9900,201,6.92921173735537,2.9974009383298195
577922,0.9202448635065352,3.5065201530927746e-05,0.2414057525815325,0.06658748420498246,5.3775,10000,42,0.26157854802058944,0.8122128193448428
578237,0.29579000489159124,5.387072910679974e-05,0.2018953296416344,0.06676563716637174,5.368484848484848,9900,40,0.2545689477320127,0.856681495083712
578195,0.4506353260652117,4.8235565110353174e-05,0.21129272709437458,0.06654389414117719,5.38,10000,41,0.2574764801800135,0.837056491678705
578049,0.7872501126098511,3.980598512778297e-05,0.23438117176457784,0.0668846057145385,5.323571428571428,9800,43,0.2589339113285526,0.810326934245239
578238,0.16210397793492248,5.6458269144425877e-05,0.18684156312315514,0.06629047170686836,5.3738,10000,43,0.25110383936239655,0.8006525549243316
577925,0.9194565300161719,3.5011860819841516e-05,0.24253663658871433,0.06681651406314386,5.3706,10000,41,0.26613442233504897,0.8125092570013571
578203,0.4168077140006634,5.11423956488643e-05,0.20967102853797595,0.06634747006575657,5.3485,10000,43,0.25480033045317607,0.8289927821119665
578206,0.4501275814759699,4.82474332491934e-05,0.212750769901884,0.06669089956241232,5.3585,10000,45,0.25308670149395995,0.8023745674926657
578254,0.16147465342624345,5.755632628574665e-05,0.1896836924892306,0.06695379011917178,5.3723,10000,39,0.2502204546432546,0.8011850291622086
578263,0.050495935074774234,6.0616599956853224e-05,0.22242490107768131,0.0664632750872965,5.3663,10000,42,0.25412658874363564,0.7891938165103018
577970,0.9194327819215048,3.430797424583186e-05,0.24228427558848295,0.06604110724258291,5.358787878787878,9900,40,0.26532015164398454,0.8378838406620971
578240,0.2959136498627386,5.259455673211879e-05,0.20031557138320094,0.06732611643026591,5.397,10000,39,0.2535420521970276,0.8337593424129066
578243,0.26244897063625533,5.258995245308753e-05,0.19591589361839543,0.06679939638382638,5.3867,10000,40,0.2505244439150029,0.822679723334708
577946,0.9202456379009266,3.525063573147525e-05,0.2420199848669068,0.06699195070666092,5.365757575757576,9900,44,0.2595161093109142,0.8321148055138219
578145,0.4824138905703286,4.6530531208222256e-05,0.2149760936752472,0.0663133450761497,5.361,10000,40,0.25684043303410975,0.814598704707425
578284,0.05027032817543647,5.9829812066524904e-05,0.2281936009422083,0.0664504927774583,5.394848484848485,9900,41,0.2583461773813206,0.8497043351587218
577920,0.9202453797694627,3.719649437492658e-05,0.24342155463339324,0.066861113254837,5.365858585858586,9900,39,0.26384089484021966,0.8174846245308736
578199,0.416557842743731,4.993756116782436e-05,0.2096441976283969,0.06686603810629481,5.3545,10000,40,0.2550321162529908,0.8399738204254006
578221,0.2622287844976568,5.2119247009052644e-05,0.19681390390195563,0.06651220812166823,5.3587,10000,42,0.2545323707215624,0.8223623637260215
577923,0.9194642739600851,3.510586128311608e-05,0.24175407177569266,0.06589903478313626,5.3565,10000,42,0.2573850397246353,0.7989415933093331
578194,0.4661273439950232,4.658053103854771e-05,0.21315480974734544,0.0662123373593938,5.3597,10000,41,0.24928218255170004,0.8118532756264609
578068,0.6806487876210475,4.069413172012731e-05,0.22758712812187099,0.06631555482374517,5.3651,10000,41,0.2585110041258136,0.8518995452407542
578220,0.29597766646575435,5.131570989485717e-05,0.19977687554475823,0.06589434809630326,5.3525,10000,40,0.2525637878408676,0.8279313424980939
578197,0.4827156462514794,4.64346841122713e-05,0.21344895801857958,0.06641223010218748,5.4037,10000,41,0.25309378608195665,0.839177267304771
578239,0.1901780978034303,5.645133078885248e-05,0.1898539240380698,0.06636032270713697,5.3701,10000,38,0.25072257498233297,0.8215519514959781
577948,0.9202458960323904,3.406649258167773e-05,0.2411318156015887,0.06591123556065337,5.3395,10000,41,0.2633164479265303,0.8085256044521903
578291,0.050599187660283505,6.0610373482855066e-05,0.22489235883197992,0.06641544819964554,5.3647,10000,42,0.25033497874742044,0.828935424738256
577895,0.9194356213676063,3.288208753091843e-05,0.2423821252753537,0.0666585009962399,5.3196,10000,41,0.26358355825213703,0.8273172072458221
578251,0.29561731494232696,5.316241581801781e-05,0.20155045720962933,0.06605732674979481,5.3548,10000,44,0.2540622852203947,0.8426206136159632
578245,0.26255222322176464,5.5251017908407637e-05,0.19747410007071947,0.06649322282928052,5.362626262626263,9900,40,0.2548116324483382,0.8080354390266323
578087,0.6806895723923236,4.279221361467002e-05,0.2253388408570647,0.06682235704708037,5.3915,10000,42,0.25413233026414844,0.834757049217859
578212,0.46604061182319545,4.808077344670415e-05,0.21327025742413122,0.0670280570074918,5.3395,10000,41,0.2528486125904117,0.8476081183556224
577902,0.9145719083271919,3.3902876652050135e-05,0.24050512460460854,0.066432117721329,5.395,10000,45,0.2655153799756789,0.8245355465654717
578177,0.4820987120530615,4.574453861369031e-05,0.21386526674008274,0.06662172496851107,5.321,10000,40,0.25433047805207387,0.8249766019867385
578254,0.1902224964151993,5.591008884602492e-05,0.1912687322391859,0.06662494479597919,5.3243,10000,40,0.2555519700759671,0.8125766691315937
577911,0.9202443472436077,3.373762197686386e-05,0.24104872059894814,0.06642190502052725,5.3518,10000,45,0.2623490342225009,0.8060150177016308
577929,0.9146225020940915,3.747255920601822e-05,0.24240235995319157,0.06636061844151304,5.3774,10000,44,0.2644661315329313,0.843365411261354
578190,0.48221022484541154,4.728610322141711e-05,0.21078931317835867,0.06705562418646481,5.3772,10000,40,0.25449973000581627,0.8355078444561451
578295,0.050537236108977944,6.061663370979173e-05,0.2240227701630641,0.0662854040003489,5.354949494949495,9900,41,0.24614271403640647,0.8242929470233735
578087,0.6800354672631225,4.1200784395323344e-05,0.2270261498382994,0.06643339891686006,5.3875,10000,42,0.25568432710300304,0.7948695258645977
578242,0.2620821658262336,5.536498459796942e-05,0.19727967992596807,0.06621260808100306,5.3537,10000,41,0.2506792478767025,0.8298931251747654
578014,0.8104847837955392,3.871638379400344e-05,0.2338725173179218,0.0661572785805811,5.3575,10000,40,0.25813142103962994,0.8158113926016661
578272,0.14830736745917328,5.772552448630603e-05,0.1855925589258995,0.06602730115439204,5.4288,10000,39,0.2524725535581481,0.8075281540860674
578188,0.46641412805127525,4.983897488122709e-05,0.2110888582014763,0.06683601013076167,5.3815,10000,39,0.2536969935972982,0.8372020809852458
578074,0.6803960769180136,4.080846375782471e-05,0.22599870242092102,0.0664800998640595,5.3786,10000,41,0.25926614841197154,0.8157158582551778
577932,0.9145951401589315,3.550234584368675e-05,0.24032460157825178,0.06698255599457831,5.3331,10000,41,0.25790558418576986,0.8296496378293742
578256,0.19031723066240405,5.643929859595276e-05,0.18993839547667782,0.06650438873517979,5.3831,10000,40,0.251883096070018,0.8141216798007833
578202,0.4662884180284177,4.737039385125715e-05,0.21310089703709065,0.06682563096506244,5.344040404040404,9900,42,0.25119254646579575,0.8314461928915504
578264,0.14793565815133988,5.689680328221321e-05,0.18661343352080595,0.06654316477883823,5.3771,10000,45,0.25108289765174835,0.8207688159887682
578023,0.8105952640620342,3.986075413996161e-05,0.23684526502602007,0.0664496073391702,5.3847,10000,40,0.2537737918347277,0.8070790495473117
578249,0.23127107804733874,5.4163587694863535e-05,0.19554267481245066,0.06700795335654117,5.3574,10000,42,0.25202881608531136,0.8372026465800605
578265,0.19002580023980414,5.479557463905066e-05,0.1903641475363713,0.06584100248005233,5.3971,10000,42,0.2517925758424517,0.8243658281893662
578087,0.6923594377380456,4.0364737055706956e-05,0.22686029794872514,0.06644541635756224,5.3674747474747475,9900,43,0.25624141632503006,0.841824619485567
578171,0.5706641335365689,4.447961899360079e-05,0.2197729243273228,0.06653470804533936,5.3158,10000,40,0.25797307156733157,0.7846362131550338
577928,0.9146085629950478,3.329665282349207e-05,0.24191002169795328,0.0659113503665646,5.4021,10000,40,0.26149302357559806,0.8326641644735786
578050,0.7783605812604302,3.914760252015836e-05,0.23334437961077456,0.06721750816410908,5.3446,10000,40,0.25742325336203387,0.8211627278305716
578242,0.2313397410167024,5.602483497032308e-05,0.19248297157524194,0.06646103842021459,5.3514,10000,42,0.25464379854016855,0.8388214807228391
578135,0.570481892723145,4.726265927896746e-05,0.2173737227458492,0.06645726156421973,5.4085,10000,40,0.2545184837179297,0.820632228536501
578248,0.14860215359080226,5.6185079192047605e-05,0.1855308604777682,0.06687172738421822,5.3305,10000,40,0.2515960508744027,0.8575915118950457
578010,0.8107338806580804,3.729547969283261e-05,0.23516635395979238,0.06658314294867405,5.3788,10000,42,0.259594574688962,0.8456214384983234
577906,0.9180210609461292,3.4736716611919104e-05,0.2412978826610235,0.06648571142475689,5.3081,10000,43,0.25855216933226793,0.8217432524590048
578021,0.7782297086082971,3.813430883846138e-05,0.2353887954374623,0.06561201305594362,5.336767676767677,9900,40,0.2593356642214557,0.8207981584796047
577955,0.9202435728492164,3.544625332312574e-05,0.2431710468702751,0.06640113781634899,5.3313,10000,41,0.26047127314787133,0.8587158847544101
578025,0.8107431733907762,3.9870381039786735e-05,0.23330054180774198,0.06610243327236442,5.3776,10000,41,0.25797388090326756,0.8205816637945329
578097,0.6922662522796235,4.3939756753251664e-05,0.22954198437213805,0.06619667177702933,5.3686868686868685,9900,40,0.25856602369679776,0.7995215128919143
578074,0.7082975068372571,4.079912278907965e-05,0.22874909630060392,0.06592089259766643,5.316,10000,42,0.25497425133217744,0.8166684893678332
578258,0.23128321022613607,5.686719070024109e-05,0.19390463660332574,0.06658469394872843,5.3827,10000,42,0.2518425402748552,0.8079171338170491
578128,0.5703657335644471,4.5169606333643295e-05,0.21908990471475992,0.06671937111856632,5.3664,10000,41,0.2601924288553326,0.8297548516450137
578257,0.1563086684417507,5.6370805022518004e-05,0.18754182093769994,0.06645033804938559,5.3883,10000,41,0.25575166102687547,0.8402241419803779
578264,0.1482330255976066,5.822578247309266e-05,0.1863220900874722,0.06660180093560863,5.3803,10000,39,0.2493473331222149,0.8058004431545857
578042,0.7787622338180612,3.936464986057397e-05,0.23133781138452095,0.0661935914243308,5.3414,10000,43,0.260688306862388,0.8329357278620948
577937,0.917995247799752,3.7138651421478346e-05,0.2441411811829672,0.06663859308925661,5.3666,10000,40,0.26022198083598275,0.8707932803823474
577899,0.9202443472436077,3.691129330159057e-05,0.24043388323828274,0.06609398845041663,5.4004,10000,44,0.26897296816817573,0.8215885213726195
578109,0.6923245899904362,4.371897212240692e-05,0.2262244549362601,0.06609441590319157,5.4075,10000,41,0.2570223946446645,0.8354688738158197
578078,0.7081594065041384,4.030236879764578e-05,0.2287470797528678,0.06644602768247312,5.3972,10000,39,0.25963911095995446,0.8333700492067643
578253,0.15639540061357848,5.93034275599807e-05,0.1877138799878322,0.06629762582724222,5.3769,10000,43,0.253361314997171,0.8427832068434264
578273,0.23143628218415357,5.550870049902057e-05,0.1938484152915451,0.06623474641410944,5.3826,10000,40,0.25751573511747294,0.8124539386951793
578148,0.5704736325163042,4.663164826207008e-05,0.22012606440066743,0.06670020723279649,5.328585858585859,9900,41,0.25669233810045133,0.7965258188652158
578082,0.691965270992864,4.10106640955895e-05,0.2274185484332947,0.0668965220671129,5.3588,10000,44,0.2668607525648886,0.8251435773622011
578048,0.7785033279598967,3.841326709869627e-05,0.2347334976561194,0.0669014015256663,5.3534,10000,42,0.260895104998735,0.8341305486665034
577895,0.9179653045499543,3.42991940239827e-05,0.24330739079285676,0.06726294542618402,5.3745,10000,39,0.26302921834162607,0.8035363354115654
578149,0.5554175986288057,4.580044371836772e-05,0.21846942675724934,0.0668205720455104,5.3579,10000,40,0.25701491391702674,0.8616026848955285
577918,0.9202438309806802,3.464228734256123e-05,0.24141496831847406,0.06631398660247585,5.3638,10000,42,0.2627411945131334,0.8402710072963849
577951,0.917959883789215,3.448963572292093e-05,0.24418043846291648,0.06660469868065366,5.352525252525252,9900,40,0.2647348924606189,0.8162071953721248
578080,0.7078295144934363,4.130563598812457e-05,0.22400670211937654,0.06572776508928363,5.3935,10000,40,0.2580678528534015,0.8227623064029359
578107,0.6673106186249596,4.2687382894694134e-05,0.225723569906708,0.06686888240042878,5.3585,10000,44,0.2597289723892428,0.7928488795719639
578247,0.15627278816828621,5.7805666369450504e-05,0.18628147335043418,0.06620213503123495,5.3031,10000,42,0.2538767805936063,0.7837286563123301
577742,0.7501974060369205,0.009334314735183208,0.9318495630564763,-0.02194874397073073,7.3117,10000,201,7.25978973630806,1.2222676442892177
578105,0.7082507850423142,4.226048242806162e-05,0.2263713306385387,0.06613054802111717,5.3903,10000,42,0.25861844698801484,0.8395172140551157
578095,0.6671012740078395,4.3227772280529245e-05,0.22480204951528637,0.06638422631190542,5.3301,10000,40,0.2588939715720475,0.8269166207425298
578151,0.555338610400891,4.5301480958864056e-05,0.21833320822353727,0.06631098324300341,5.384141414141414,9900,41,0.2522503884718155,0.8328100237009686
577783,0.7498471216405803,0.00908460062278795,0.9342206877442273,-0.023105941103497514,7.5212,10000,201,7.36330156440413,2.6269807371824023
578242,0.1972996867574687,5.6324024039739103e-05,0.19145286249542284,0.06631504898538018,5.3653,10000,42,0.2512532605961744,0.8085292724298512
578261,0.17373202598351314,5.6614831061730376e-05,0.18761080391371526,0.06668935657578272,5.3414,10000,40,0.24863251212883639,0.8265396806204908
578266,0.15680402272073143,5.5882793053737946e-05,0.18523922252196776,0.06665616983631475,5.315252525252525,9900,40,0.2485512878501774,0.8374372717804704
578043,0.42562496854022785,0.010861623238935204,0.914083105037358,-0.0068715142864963375,7.243434343434344,9900,201,7.631149499665001,0.8718423757032379
578114,0.6674621417941944,4.211378479041067e-05,0.22559706318952716,0.06703527080175792,5.3239,10000,42,0.25520398237011244,0.8539737972415836
578260,0.1972467698073952,5.573528860177505e-05,0.19176827961012652,0.06595049567835208,5.3705,10000,40,0.25312499120369253,0.8304591011115106
578154,0.5553288014052676,4.492174528793688e-05,0.2184718706350956,0.06692247042061877,5.3828,10000,43,0.25174785076564216,0.8517756005704354
578253,0.1738750308144435,5.62405352783313e-05,0.18894324094709875,0.06636483317579085,5.3206,10000,41,0.25241530901556974,0.8165224905228304
578264,0.12481043470629156,5.855872441577703e-05,0.18136998309583324,0.06641761103126297,5.3636,10000,41,0.25519535932766035,0.8468227908183696
578162,0.5551197149196114,4.369194694824357e-05,0.21790824848706764,0.06708336842006668,5.4353,10000,41,0.25526586318223154,0.8104537875459443
578110,0.6671885224425947,4.256254017053474e-05,0.22413929373464542,0.0669592967950786,5.3659,10000,42,0.25413334628206563,0.850549469470082
578079,0.6754556988328586,4.063098865812126e-05,0.2281045956437529,0.06649284548768825,5.3648,10000,44,0.26164489669117486,0.7918378635895709
578259,0.19728523139549742,5.533528507772161e-05,0.1904077044654727,0.06614192753507772,5.4077,10000,39,0.2571196017556635,0.8240474078500063
578261,0.17355417340497342,5.6090863380945506e-05,0.19005241563678493,0.06704261886623154,5.3688,10000,45,0.25212913405918286,0.7978340282521211
578119,0.6751766587205198,4.0303804900470734e-05,0.2242995889428303,0.06633902691905831,5.4175,10000,40,0.2551501270453757,0.8266482847337998
578264,0.12487316065198845,6.092453484091478e-05,0.1840001863899909,0.06629822970400086,5.353838383838384,9900,40,0.25083726083977226,0.8179895341043983
578255,0.17396976506164824,5.780215349972557e-05,0.19059311091117104,0.06600578480367869,5.3641,10000,45,0.2523910983845366,0.8466284998349788
578283,0.03518822301009681,6.284939478892859e-05,0.22777705621987834,0.06671662749165734,5.3692929292929295,9900,43,0.2521359134938535,0.764817775729582
578210,0.19699922173363674,5.659033708105615e-05,0.19233617970236383,0.06633374087621241,5.354747474747475,9900,40,0.2564840685472994,0.8323540667751136
578202,0.4082057411018858,4.9051143294769e-05,0.2092576624543748,0.06650598486355107,5.3764,10000,42,0.25193666459946223,0.8077049839768073
578096,0.6754443410484525,4.230118132658414e-05,0.22774969654500407,0.06597682480417913,5.3911,10000,39,0.255507376578605,0.841167318555561
578267,0.12488555096224957,5.72654826046322e-05,0.18360788442061035,0.06667517113362977,5.3881,10000,40,0.25742152249517875,0.8271782690234928
578197,0.4086484365622568,5.111877155553615e-05,0.2079995977832552,0.06641795787566036,5.3599,10000,43,0.25657352763251545,0.8114029982441309
